eis facility id,company name,site name,primary naics code,site latitude,site longitude,address,city,zip code,eis unit id,unit type,unit description,process description,scc
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130631813,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130631913,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632013,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632113,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632213,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632313,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632413,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632513,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632613,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632713,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632813,Unclassified,BOILER,BOILER,10500106
764611,"CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19","CISCO SYSTEMS, SITE 4 CAMPUS, BLDGS 1-19",518210,37.411722,-121.93182,300 E TASMAN DRIVE,SAN JOSE,95134,130632913,Unclassified,BOILER,BOILER,10500106
16017711,EQUINIX LLC,EQUINIX LLC,518210,37.399651,-122.014531,444 TOYAMA DRIVE,SUNNYVALE,94089,100385413,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
16017711,EQUINIX LLC,EQUINIX LLC,518210,37.399651,-122.014531,444 TOYAMA DRIVE,SUNNYVALE,94089,100385313,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
16017711,EQUINIX LLC,EQUINIX LLC,518210,37.399651,-122.014531,444 TOYAMA DRIVE,SUNNYVALE,94089,100385513,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
16017711,EQUINIX LLC,EQUINIX LLC,518210,37.399651,-122.014531,444 TOYAMA DRIVE,SUNNYVALE,94089,100385613,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
18618711,CYXTERA COMMUNICATIONS  LLC - SC8,"CYXTERA COMMUNICATIONS, LLC - SC8",518210,37.397849,-121.97958,4700 OLD IRONSIDES,SANTA CLARA,95054,133243513,Unclassified,EMERGENCY STANDBY GENERATOR: DIESEL ENGI,EMERGENCY STANDBY GENERATOR: DIESEL ENGINE  2836 HP,20100102
18618711,CYXTERA COMMUNICATIONS  LLC - SC8,"CYXTERA COMMUNICATIONS, LLC - SC8",518210,37.397849,-121.97958,4700 OLD IRONSIDES,SANTA CLARA,95054,133243613,Unclassified,EMERGENCY STANDBY GENERATOR: DIESEL ENGI,EMERGENCY STANDBY GENERATOR: DIESEL ENGINE  2836 HP,20100102
18618711,CYXTERA COMMUNICATIONS  LLC - SC8,"CYXTERA COMMUNICATIONS, LLC - SC8",518210,37.397849,-121.97958,4700 OLD IRONSIDES,SANTA CLARA,95054,133243713,Unclassified,EMERGENCY STANDBY GENERATOR: DIESEL ENGI,EMERGENCY STANDBY GENERATOR: DIESEL ENGINE  2836 HP,20100102
18618711,CYXTERA COMMUNICATIONS  LLC - SC8,"CYXTERA COMMUNICATIONS, LLC - SC8",518210,37.397849,-121.97958,4700 OLD IRONSIDES,SANTA CLARA,95054,133243813,Unclassified,EMERGENCY STANDBY GENERATOR: DIESEL ENGI,EMERGENCY STANDBY GENERATOR: DIESEL ENGINE  2836 HP,20100102
18618711,CYXTERA COMMUNICATIONS  LLC - SC8,"CYXTERA COMMUNICATIONS, LLC - SC8",518210,37.397849,-121.97958,4700 OLD IRONSIDES,SANTA CLARA,95054,133243913,Unclassified,EMERGENCY STANDBY GENERATOR: DIESEL ENGI,EMERGENCY STANDBY GENERATOR: DIESEL ENGINE  2836 HP,20100102
18618711,CYXTERA COMMUNICATIONS  LLC - SC8,"CYXTERA COMMUNICATIONS, LLC - SC8",518210,37.397849,-121.97958,4700 OLD IRONSIDES,SANTA CLARA,95054,133244013,Unclassified,EMERGENCY STANDBY GENERATOR: DIESEL ENGI,EMERGENCY STANDBY GENERATOR: DIESEL ENGINE  2836 HP,20100102
18618711,CYXTERA COMMUNICATIONS  LLC - SC8,"CYXTERA COMMUNICATIONS, LLC - SC8",518210,37.397849,-121.97958,4700 OLD IRONSIDES,SANTA CLARA,95054,133244113,Unclassified,EMERGENCY STANDBY GENERATOR: DIESEL ENGI,EMERGENCY STANDBY GENERATOR: DIESEL ENGINE  2836 HP,20100102
18619411,"CYXTERA COMMUNICATIONS, LLC SN1","CYXTERA COMMUNICATIONS, LLC SN1",518210,37.373805,-121.996926,1400 KIFER ROAD,SUNNYVALE,94086,133249513,Unclassified,EMERGENCY STANDBY GENERATOR SET,EMERGENCY STANDBY GENERATOR SET,20100102
18619411,"CYXTERA COMMUNICATIONS, LLC SN1","CYXTERA COMMUNICATIONS, LLC SN1",518210,37.373805,-121.996926,1400 KIFER ROAD,SUNNYVALE,94086,133249613,Unclassified,EMERGENCY STANDBY GENERATOR SET,EMERGENCY STANDBY GENERATOR SET,20100102
18619411,"CYXTERA COMMUNICATIONS, LLC SN1","CYXTERA COMMUNICATIONS, LLC SN1",518210,37.373805,-121.996926,1400 KIFER ROAD,SUNNYVALE,94086,133249713,Unclassified,EMERGENCY STANDBY GENERATOR SET,EMERGENCY STANDBY GENERATOR SET,20100102
18619411,"CYXTERA COMMUNICATIONS, LLC SN1","CYXTERA COMMUNICATIONS, LLC SN1",518210,37.373805,-121.996926,1400 KIFER ROAD,SUNNYVALE,94086,133249813,Unclassified,EMERGENCY STANDBY GENERATOR SET,EMERGENCY STANDBY GENERATOR SET,20100102
18619411,"CYXTERA COMMUNICATIONS, LLC SN1","CYXTERA COMMUNICATIONS, LLC SN1",518210,37.373805,-121.996926,1400 KIFER ROAD,SUNNYVALE,94086,133249913,Unclassified,EMERGENCY GENERATOR - EPA TIER I CERTIFI,EMERGENCY GENERATOR - EPA TIER I CERTIFIED,20100102
18617511,FUJITSU AMERICA INC SUNNYVALE,FUJITSU AMERICA INC SUNNYVALE,518210,37.378672,-121.991598,1230 E ARQUES AVENUE,SUNNYVALE,94085,133234113,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
18617511,FUJITSU AMERICA INC SUNNYVALE,FUJITSU AMERICA INC SUNNYVALE,518210,37.378672,-121.991598,1230 E ARQUES AVENUE,SUNNYVALE,94085,133234213,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
18617511,FUJITSU AMERICA INC SUNNYVALE,FUJITSU AMERICA INC SUNNYVALE,518210,37.378672,-121.991598,1230 E ARQUES AVENUE,SUNNYVALE,94085,133234313,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
18617911,GOOGLE LLC,GOOGLE LLC,518210,37.406811,-122.012847,CROSSMAN CAMPUS,SUNNYVALE,94089,133237813,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
18617911,GOOGLE LLC,GOOGLE LLC,518210,37.406811,-122.012847,CROSSMAN CAMPUS,SUNNYVALE,94089,133237913,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
18617911,GOOGLE LLC,GOOGLE LLC,518210,37.406811,-122.012847,CROSSMAN CAMPUS,SUNNYVALE,94089,133238013,Unclassified,EMERGENCY STANDBY DIESEL FIRE PUMP ENGIN,EMERGENCY STANDBY DIESEL FIRE PUMP ENGINE,20300101
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100493613,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100493713,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494413,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494513,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3516  E,DIESEL ENGINE  CATERPILLAR MODEL 3516  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494613,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3516  E,DIESEL ENGINE  CATERPILLAR MODEL 3516  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494713,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3516  E,DIESEL ENGINE  CATERPILLAR MODEL 3516  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494813,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3516  E,DIESEL ENGINE  CATERPILLAR MODEL 3516  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494913,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3516  E,DIESEL ENGINE  CATERPILLAR MODEL 3516  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100495013,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3516  E,DIESEL ENGINE  CATERPILLAR MODEL 3516  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100493813,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100493913,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494013,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494113,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494213,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
16021111,CYXTERA COMMUNICATIONS  LLC,CYXTERA COMMUNICATIONS  LLC SC4-5,518210,37.371502,-121.969714,2401 WALSH AVENUE,SANTA CLARA,95051,100494313,Unclassified,DIESEL ENGINE  CATERPILLAR MODEL 3512  E,DIESEL ENGINE  CATERPILLAR MODEL 3512  EMERGENCY STANDBY,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,83717113,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100609413,Unclassified,EMERGENCY DIESEL GENERATOR ONAN MODEL 12,EMERGENCY DIESEL GENERATOR ONAN MODEL 125ODGEA,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100609813,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,120256213,Unclassified,500KW STANDBY GENERATOR,500KW STANDBY GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141497713,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141497813,Unclassified,KIOSE BBQ PITS,KIOSE BBQ PITS,30201999
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141497913,Unclassified,KIOSE BBQ PITS,KIOSE BBQ PITS,30201999
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498013,Unclassified,MASTER CHEF SMOKER,MASTER CHEF SMOKER,30201999
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498113,Unclassified,COATING OPERATIONS W/BUILT IN NATURAL GA,COATING OPERATIONS W/BUILT IN NATURAL GAS OVEN,39999999
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498313,Unclassified,COLD CLEANER,COLD CLEANER,40100399
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498413,Unclassified,COLD CLEANER,COLD CLEANER,40100399
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498513,Unclassified,COLD CLEANER,COLD CLEANER,40100399
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498613,Unclassified,COLD CLEANER,COLD CLEANER,40100399
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498713,Unclassified,COLD CLEANER,COLD CLEANER,40100399
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498813,Unclassified,COLD CLEANER,COLD CLEANER,40100399
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141498913,Unclassified,COLD CLEANER,COLD CLEANER,40100399
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141499013,Unclassified,"STANDBY GENERATOR; DIESEL ENGINE, 277 HP","STANDBY GENERATOR; DIESEL ENGINE, 277 HP",20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141499113,Unclassified,SOLID OXIDE FUEL CELL SYSTEM,SOLID OXIDE FUEL CELL SYSTEM,30199998
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141499213,Unclassified,SOLID OXIDE FUEL CELL SYSTEM,SOLID OXIDE FUEL CELL SYSTEM,30199998
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141499313,Unclassified,SOLID OXIDE FUEL CELL SYSTEM,SOLID OXIDE FUEL CELL SYSTEM,30199998
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141499413,Unclassified,SOLID OXIDE FUEL CELL SYSTEM,SOLID OXIDE FUEL CELL SYSTEM,30199998
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141499513,Unclassified,SOLID OXIDE FUEL CELL SYSTEM,SOLID OXIDE FUEL CELL SYSTEM,30199998
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,141499613,Unclassified,SOLID OXIDE FUEL CELL SYSTEM,SOLID OXIDE FUEL CELL SYSTEM,30199998
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,120256413,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,120256613,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100608713,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100609013,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100609113,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,120256713,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,120256913,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100608813,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100609213,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,83717213,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100608913,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100610013,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100609313,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100609613,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100609713,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100610113,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,100610213,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,120256313,Unclassified,150 KW EMERGENCY GENERATOR,150 KW EMERGENCY GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,83717013,Unclassified,EMERGENCY DIESEL GENERATOR,EMERGENCY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,120256513,Unclassified,STANDBY DIESEL GENERATOR,STANDBY DIESEL GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,130637413,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,130637613,Unclassified,EMERGENCY STANDBY GENERATOR,EMERGENCY STANDBY GENERATOR,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,130637713,Unclassified,EMERGENCY DIESEL GENERATOR ENGINE,EMERGENCY DIESEL GENERATOR ENGINE,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,130637913,Unclassified,"SPRAY BOOTH, GFS ULTRA XD AND CURING OVE","SPRAY BOOTH, GFS ULTRA XD AND CURING OVEN, GFS ULTRA XD SPAC",40299998
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,130638113,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
14248811,GOOGLE LLC,GOOGLE LLC,518210,37.422084,-122.088629,"MOUNTAIN, VIEW CAMPUS",MOUNTAIN VIEW,94043,130638213,Unclassified,EMERGENCY STANDBY DIESEL GENERATOR SET,EMERGENCY STANDBY DIESEL GENERATOR SET,20100102
